name,image,ratings,no_of_ratings,discount_price,actual_price,weight_volume,discount_price_USD,actual_price_USD
"Nutraj 100% Natural Dried Premium California Walnut Kernels, 500g (2 X 250g) | Pure Without Shell Walnut Kernels | Akhrot ...",https://m.media-amazon.com/images/I/71f5UPOWDqL._AC_UL320_.jpg,3.9,"6,081",686.0,998.0,g,7.885057471264368,11.471264367816092
Sugar Free Green Natural Stevia Jar(200 g),https://m.media-amazon.com/images/I/61rBhkTJ6EL._AC_UL320_.jpg,4.3,"1,585",162.0,170.0,,1.8620689655172413,1.9540229885057472
"Daawat Pulav, Long Grains, Fluffy Basmati for finest Pulav, 1 Kg",https://m.media-amazon.com/images/I/71UO6eXC1QL._AC_UL320_.jpg,4.3,"3,907",138.0,139.0,,1.5862068965517242,1.5977011494252873
Tata Tea Gold | Assam teas with Gently Rolled Aromatic Long Leaves | Rich & Aromatic Chai | Black Tea | 500g,https://m.media-amazon.com/images/I/51kEujuYlpL._AC_UL320_.jpg,4.4,"15,528",283.0,295.0,g,3.2528735632183907,3.3908045977011496
"Wagh Bakri Premium Leaf Tea, Poly Pack, 500g",https://m.media-amazon.com/images/I/61kTHO+UX9L._AC_UL320_.jpg,4.4,"4,463",281.0,290.0,g,3.2298850574712645,3.3333333333333335
"Dabur Vedic Tea - 500gm | Handpicked from Assam, Nilgiri & Darjeeling | Soulful Aroma & Rich Taste | 30+ Ayurvedic Herbs |...",https://m.media-amazon.com/images/I/61DMPchFPLL._AC_UL320_.jpg,4,517,205.0,295.0,gm,2.3563218390804597,3.3908045977011496
"Nescafe Classic Coffee Jar, 200 g with Free Red Mug and Scoop Spoon",https://m.media-amazon.com/images/I/71ehfHfPCzL._AC_UL320_.jpg,4.5,"2,539",626.0,640.0,,7.195402298850575,7.35632183908046
BLUE TEA - Chamomile Flower Tea | Pure Whole Flower Buds of Chamomile || SLEEP TEA & STRESS RELIEF || Herbal Tea - Caffein...,https://m.media-amazon.com/images/I/71qVgLGta9L._AC_UL320_.jpg,4.1,"10,450",189.0,399.0,,2.1724137931034484,4.586206896551724
"Mccain Chilli Garlic Potato Bites, 420 g Regular Pack",https://m.media-amazon.com/images/I/816voyD8jiL._AC_UL320_.jpg,4.4,"3,256",128.0,140.0,,1.471264367816092,1.6091954022988506
"Saffola Honey Gold, 100% Pure NMR Tested Honey, Made with Kashmir Honey, 1Kg",https://m.media-amazon.com/images/I/61pVnleyBgL._AC_UL320_.jpg,4.4,226,352.0,570.0,,4.045977011494253,6.551724137931035
"Red Label Natural Care Tea, Chai Made With 5 Ayurvedic Herbs, 1 Kg",https://m.media-amazon.com/images/I/615F-HVtwEL._AC_UL320_.jpg,4.4,"9,028",590.0,650.0,,6.781609195402299,7.471264367816092
Kellogg's Chocos Variety Pack 168g | Breakfast Cereal for Kids,https://m.media-amazon.com/images/I/71stDXSgbHL._AC_UL320_.jpg,4.4,"2,163",62.0,70.0,g,0.7126436781609196,0.8045977011494253
"Dabur Amla Juice: Rich Source of Vitamin C and Antioxidants for Immunity boosting |Pure, Natural and 100% Ayurvedic Juice -1L",https://m.media-amazon.com/images/I/71Dtf-ydPYL._AC_UL320_.jpg,4.2,"5,587",172.0,235.0,,1.9770114942528736,2.7011494252873565
"Catch Red Chilli Powder, 100g",https://m.media-amazon.com/images/I/71qMRn40n9L._AC_UL320_.jpg,4.4,"2,013",63.0,73.0,g,0.7241379310344828,0.8390804597701149
"Pedigree Dentastix Oral Care Dog Treat for Adult Large Breed (25 Kg+), Monthly Pack (28 Sticks) 1.08 Kg",https://m.media-amazon.com/images/I/61oEmtyEMmL._AC_UL320_.jpg,4.5,"3,656",984.0,1070.0,,11.310344827586206,12.298850574712644
"Mother Dairy Pure Healthy Ghee, 1L",https://m.media-amazon.com/images/I/91idhnLyJqL._AC_UL320_.jpg,4.2,"7,251",835.0,845.0,,9.597701149425287,9.71264367816092
"TE-A-ME Purify Green Tea, 100 Tea Bags | Green tea bags 100 pcs | Green Tea | Green Tea 100 Tea Bag Pack",https://m.media-amazon.com/images/I/71fNICQ+fJL._AC_UL320_.jpg,4.6,"1,438",227.0,325.0,,2.6091954022988504,3.735632183908046
"Hershey's Chocolate Syrup, 200g",https://m.media-amazon.com/images/I/71Wh7SUgUIL._AC_UL320_.jpg,4.4,"1,998",91.0,95.0,g,1.0459770114942528,1.0919540229885059
"Parle Monaco Classic, 400g",https://m.media-amazon.com/images/I/7127Vty6kZL._AC_UL320_.jpg,4.3,289,79.0,80.0,g,0.9080459770114943,0.9195402298850575
"Tata Tea Premium Teaveda | Premium Assam Tea Leaves | With Goodness of Time-tested Indian Ingredients -Tulsi, Elaichi, Gin...",https://m.media-amazon.com/images/I/619o61uLbgL._AC_UL320_.jpg,4.2,"2,444",126.0,145.0,,1.4482758620689655,1.6666666666666667
"Nestlé NAN PRO 4 Follow-Up Formula Powder - After 18 months, Up to 24 months, Stage 4, 400g Bag-In-Box Pack",https://m.media-amazon.com/images/I/71axZ7z9LhL._AC_UL320_.jpg,4.6,"2,012",580.0,740.0,g,6.666666666666667,8.505747126436782
Dabur Hommade Lemoneez- Goodness of 33 lemons - 250 ml,https://m.media-amazon.com/images/I/71cdjcxCeAL._AC_UL320_.jpg,4.4,"1,702",79.0,80.0,,0.9080459770114943,0.9195402298850575
"More Bengal Gram Dal - Roasted, 500g (Loose)",https://m.media-amazon.com/images/I/71INJynix0L._AC_UL320_.jpg,4.2,"1,227",99.0,150.0,g,1.1379310344827587,1.7241379310344827
Saffola Active Refined Oil|Blend of Rice Bran Oil & Soyabean Oil|Cooking Oil|Pro Weight Watchers Edible Oil 5 litre Jar,https://m.media-amazon.com/images/I/61fL35+n7TL._AC_UL320_.jpg,4.4,"3,603",802.0,955.0,,9.218390804597702,10.977011494252874
Herbalife Nutrition Natural Tulsi Afresh Energy Drink Mix,https://m.media-amazon.com/images/I/511W3uA6yzL._AC_UL320_.jpg,4,"1,055",584.0,848.0,,6.712643678160919,9.74712643678161
"Tata Sampann Chaat Masala with Natural Oils, Crafted by Chef Sanjeev Kapoor, 100g",https://m.media-amazon.com/images/I/619Dntj9dJL._AC_UL320_.jpg,4.4,"1,068",72.0,80.0,g,0.8275862068965517,0.9195402298850575
Goodricke Roasted Darjeeling Tea - 250 gm | Whole Leaf Tea | 100% Pure & Original Darjeeling Long Leaf Tea | Flavoury Gold...,https://m.media-amazon.com/images/I/61jbZ93NhML._AC_UL320_.jpg,4.3,"3,944",261.0,280.0,,3.0,3.218390804597701
Glucon-D Instant Energy Health Drink Tangy Orange - 450Gm Refill,https://m.media-amazon.com/images/I/71Qgc4wDwVL._AC_UL320_.jpg,4.4,"5,629",157.0,173.0,,1.8045977011494252,1.9885057471264367
"Sunfeast Dark Fantasy Bourbon Classic With Real Chocolate, 100g",https://m.media-amazon.com/images/I/71lmk-WE2OL._AC_UL320_.jpg,4.4,"8,885",38.0,40.0,g,0.4367816091954023,0.45977011494252873
"Sysco Amul Chocomini Chocolate, 250 g",https://m.media-amazon.com/images/I/71KZQkANkFS._AC_UL320_.jpg,4.3,"2,773",134.8,140.0,,1.549425287356322,1.6091954022988506
"Sunfeast Dark Fantasy Choco Nut Fills, 75g | Original Filled Cookies with Nuts",https://m.media-amazon.com/images/I/71PFNfK7zhL._AC_UL320_.jpg,4.4,"1,929",36.0,40.0,g,0.41379310344827586,0.45977011494252873
"UPF Healthy Brown Eggs, 6 Pieces| Veg Fed| Non-Fertile Eggs",https://m.media-amazon.com/images/I/41dqMrWXmLL._AC_UL320_.jpg,4.1,"1,727",82.77,89.0,,0.9513793103448276,1.0229885057471264
"Aashirvaad Sugar Release Control Atta, 5kg Pack, Low GI Atta",https://m.media-amazon.com/images/I/81kcZpNNKNS._AC_UL320_.jpg,4.4,"1,762",375.0,395.0,kg,4.310344827586207,4.540229885057471
"Urban Platter Pink Himalayan Rock Salt Powder Jar, 1.5kg ( Additive-Free, Gourmet Grade, Signature Quality)",https://m.media-amazon.com/images/I/71SpDzVLJZL._AC_UL320_.jpg,4.4,"2,994",395.0,400.0,kg,4.540229885057471,4.597701149425287
"Aashirvaad Nature’s Superfoods Gluten Free Flour, 1kg Pack, Super Nutritious Flour",https://m.media-amazon.com/images/I/819vYkT-VHL._AC_UL320_.jpg,4,"1,392",189.0,210.0,kg,2.1724137931034484,2.413793103448276
veeba pasta pizza sauce 280g,https://m.media-amazon.com/images/I/71eY2jA-pHL._AC_UL320_.jpg,4.3,"2,284",83.0,89.0,g,0.9540229885057471,1.0229885057471264
24 Mantra Organic Bajra Flour/Pearl Millet Flour/Sajjalu - 500gms | Pack of 1 | Chemical Free & Pesticides Free | Naturall...,https://m.media-amazon.com/images/I/71LtAovHIsL._AC_UL320_.jpg,4.3,"2,490",50.0,55.0,,0.5747126436781609,0.632183908045977
Brij Gwala Desi Cow Ghee |Made Traditionally from Curd |Pure Cow Ghee for Better Digestion and Immunity | 1Ltr TetraPack,https://m.media-amazon.com/images/I/61ctpFYqLTL._AC_UL320_.jpg,3.4,909,450.0,580.0,,5.172413793103448,6.666666666666667
"Mangalam Camphor tab Pouch (500g Small Round, Pack of 1)",https://m.media-amazon.com/images/I/713lj6wLuJL._AC_UL320_.jpg,4.3,"7,519",549.0,750.0,g,6.310344827586207,8.620689655172415
"Parle Krackjack, 400g",https://m.media-amazon.com/images/I/81VK59CJUXL._AC_UL320_.jpg,4.4,"1,258",74.0,75.0,g,0.8505747126436781,0.8620689655172413
"True Elements Nuts & Berries Muesli 1kg - With 14% Millets, Almonds & Cranberries | High in Fibre | 100% Wholegrain Breakf...",https://m.media-amazon.com/images/I/51mow6vx+HL._AC_UL320_.jpg,4.3,"2,594",499.0,595.0,kg,5.735632183908046,6.839080459770115
"Cadbury Dairy Milk Bites Hazelnut, 40 g",https://m.media-amazon.com/images/I/61xUrZc2XtL._AC_UL320_.jpg,4.4,262,68.0,75.0,,0.7816091954022989,0.8620689655172413
"LG Asafoetida Powder, 100 g",https://m.media-amazon.com/images/I/41BRTVTgr2L._AC_UL320_.jpg,4.5,704,147.0,165.0,,1.6896551724137931,1.896551724137931
"Sleepy Owl Premium Instant Coffee Sachets | 96 gm - Pack of 48 Assorted Coffee Powder Sachets | 2g Each - Original, French...",https://m.media-amazon.com/images/I/61pt8-knI5L._AC_UL320_.jpg,3.9,64,299.0,500.0,g,3.4367816091954024,5.747126436781609
"Cadbury Silk Valentines Potli Gift Pack, 343 g",https://m.media-amazon.com/images/I/71R-oJjH5UL._AC_UL320_.jpg,4.3,"6,974",520.0,650.0,,5.977011494252873,7.471264367816092
"Nature Prime 100% Natural Premium Mix Dry Fruits and Nuts 1 Kg [Almonds, Cashew, Kishmish, Apricot, Black Raisins,kiwi] Dr...",https://m.media-amazon.com/images/I/41fnPBnX5UL._AC_UL320_.jpg,4,158,749.0,1499.0,,8.60919540229885,17.229885057471265
Tur Dal Loose Selecta 1kg,https://m.media-amazon.com/images/I/81zDBFZ8OuL._AC_UL320_.jpg,4.2,"3,987",140.0,199.0,kg,1.6091954022988506,2.2873563218390807
"Mccain Veggie Burger, 360 g",https://m.media-amazon.com/images/I/81q6FAqIfvL._AC_UL320_.jpg,4.4,"1,993",114.0,135.0,,1.3103448275862069,1.5517241379310345
Saffola Fittify Himalayan Apple Cider Vinegar with the Mother of Vinegar - 500 ml,https://m.media-amazon.com/images/I/712M02gShZL._AC_UL320_.jpg,4.1,632,150.0,299.0,,1.7241379310344827,3.4367816091954024
"Patanjali Saundarya Aloe Vera Gel, 150ml",https://m.media-amazon.com/images/I/71tdCqV6q3L._AC_UL320_.jpg,4.3,"4,205",88.0,100.0,ml,1.0114942528735633,1.1494252873563218
"Brooke Bond Red Label Natural Care Tea, 250g Carton",https://m.media-amazon.com/images/I/51hdl9zEmGL._AC_UL320_.jpg,4.4,"2,051",125.0,130.0,g,1.4367816091954022,1.4942528735632183
"Organic India Tulsi Original Tea, 25 Infusion Tea Bags ( 1 Bag x 1.74g Each )",https://m.media-amazon.com/images/I/51RqD74voHL._AC_UL320_.jpg,4.5,"2,341",161.0,168.0,g,1.8505747126436782,1.9310344827586208
"Aashirvaad Sugar Release Control Atta, 1kg Pack, Low GI (Glycemic Index) Atta for Diabetics, A Blend of Whole Wheat, Pulse...",https://m.media-amazon.com/images/I/81kcZpNNKNS._AC_UL320_.jpg,4.4,813,77.0,80.0,kg,0.8850574712643678,0.9195402298850575
Himalaya Wellness Pure Herbs Shatavari Women's Wellness | Promotes lactation | - 60 Tablets,https://m.media-amazon.com/images/I/61cF+L8aeEL._AC_UL320_.jpg,4.1,"2,467",165.0,180.0,,1.896551724137931,2.0689655172413794
"More Whole Masoor Malka - Red, 500g (Loose)",https://m.media-amazon.com/images/I/716VAVQvxjL._AC_UL320_.jpg,4.1,195,149.0,199.0,g,1.7126436781609196,2.2873563218390807
"Urban Platter Baker's Active Dry Yeast, 100g",https://m.media-amazon.com/images/I/71scYxnHEgL._AC_UL320_.jpg,4.3,"2,893",195.0,250.0,g,2.2413793103448274,2.8735632183908044
"Lipton Honey Lemon Green Tea Bags, 25 Pieces",https://m.media-amazon.com/images/I/614Vy2M-YUL._AC_UL320_.jpg,4.3,"3,271",170.0,180.0,,1.9540229885057472,2.0689655172413794
"Amazon Brand - Vedaka Poppy Seeds (Khus Khus), 200g",https://m.media-amazon.com/images/I/91eXmQplbIL._AC_UL320_.jpg,4.3,"1,707",499.0,600.0,g,5.735632183908046,6.896551724137931
"Manna Foxtail Millet Natural Grains, 1kg (500g x 2 Packs) - (Kaon/Kang/Kangni/Kakum/Navani/korralu/Korra/Thinai) | Native ...",https://m.media-amazon.com/images/I/81+zN8b8ATL._AC_UL320_.jpg,4.3,"1,572",179.0,198.0,kg,2.057471264367816,2.2758620689655173
"ORGANIC INDIA Cold Pressed Virgin Coconut Oil, 500ml (Pack of 1)",https://m.media-amazon.com/images/I/71TAyjyYmyL._AC_UL320_.jpg,4.4,"1,853",693.0,725.0,ml,7.9655172413793105,8.333333333333334
"Paper Boat Panipuri Pellets I Hygienic & Tasty I Ready to Fry I Golgappe, 400g",https://m.media-amazon.com/images/I/61TWHgzjIDL._AC_UL320_.jpg,4.1,"3,203",184.0,200.0,g,2.1149425287356323,2.2988505747126435
"Tata Sampann 6 Grain Khichdi Mix, Instant Ready to Cook Mix, 180g",https://m.media-amazon.com/images/I/71rk3rEXO4S._AC_UL320_.jpg,4.2,"1,307",60.0,70.0,g,0.6896551724137931,0.8045977011494253
"Sunfeast YiPPee! Pasta Treat | Cheesy and Soft Suji, Rawa Pasta | Tomato Cheese | 65g Pack",https://m.media-amazon.com/images/I/8193nBUmmRL._AC_UL320_.jpg,3.9,"1,876",23.0,28.0,g,0.26436781609195403,0.3218390804597701
"Lifelong LLM99 Foot, Calf and Leg Massager, (With Heat and Vibration), 80W, 4 Motors, Dark Brown",https://m.media-amazon.com/images/I/61qRYAGbVJL._AC_UL320_.jpg,3.9,"11,339",13899.0,38000.0,,159.75862068965517,436.7816091954023
Manna Kodo Millet | Kodri | Natural Grains 1kg (500g x 2 Packs) - (Kodra/Varagu/Arikelu/Hark/Varigu) | Native Low GI Mille...,https://m.media-amazon.com/images/I/714qJ-AWaOL._AC_UL320_.jpg,4.3,"1,086",179.0,260.0,kg,2.057471264367816,2.9885057471264367
Wheafree Gluten Free Multigrain Flour (5Kg) | Soya Free | Lactose Free | Easy to Digest | Suitable for Celiacs,https://m.media-amazon.com/images/I/61BN+k+o9DL._AC_UL320_.jpg,4,"1,958",690.0,700.0,,7.931034482758621,8.045977011494253
"Sugar Free Gold Low Calorie Sweetener - Pack of 2 (100 Sachet x 2), Box",https://m.media-amazon.com/images/I/71bOaEyVT4L._AC_UL320_.jpg,4.5,469,238.0,250.0,,2.735632183908046,2.8735632183908044
Pintola Organic Peanut Butter (Crunchy) (1kg),https://m.media-amazon.com/images/I/71gQVK49PCL._AC_UL320_.jpg,4.4,"5,185",449.0,525.0,kg,5.160919540229885,6.0344827586206895
"Sunbean Beaten Caffe, Instant Coffee Paste 250g Jar | Rich, Creamy and Frothy Beaten Coffee | Make Hot Coffee, Cappuccino ...",https://m.media-amazon.com/images/I/81-YOYAYEcL._AC_UL320_.jpg,4,"4,932",261.0,295.0,g,3.0,3.3908045977011496
Organic India - Jaggery Powder 500g (Pack of 2),https://m.media-amazon.com/images/I/71+r+AxZwnL._AC_UL320_.jpg,4.4,"3,231",175.9,184.0,g,2.0218390804597703,2.1149425287356323
"Jaago CTC Leaf Tea, 1 Kg | tea 1kg | Chai Patti | Black CTC Tea | Loose Tea | Black Tea | Tea 1kg Pack",https://m.media-amazon.com/images/I/81dCUBXmNaL._AC_UL320_.jpg,4.6,"1,904",185.0,215.0,kg,2.1264367816091956,2.471264367816092
Cavin's Vanilla Milkshake 200 ml,https://m.media-amazon.com/images/I/51c2NwuOrRL._AC_UL320_.jpg,4.3,800,32.0,40.0,,0.367816091954023,0.45977011494252873
R R AGRO FOODS Chia Seeds 1 KG - Premium Organic Chia Seed | Healthy Snacks | Chia Seeds for Weight Loss Pack of 1,https://m.media-amazon.com/images/I/61a+Ae1u+XL._AC_UL320_.jpg,4.2,"5,064",499.0,899.0,,5.735632183908046,10.333333333333334
"Amazon Brand - Solimo CornFlakes, 1.2Kg",https://m.media-amazon.com/images/I/71NiYlTTrRL._AC_UL320_.jpg,4.1,"1,374",249.0,425.0,,2.8620689655172415,4.885057471264368
"JIWA healthy by nature Organic khapli wheat flour, 1Kg",https://m.media-amazon.com/images/I/91uV9dtNipL._AC_UL320_.jpg,4.4,84,175.0,245.0,,2.0114942528735633,2.8160919540229883
Yogabar Protein Bars Assorted Pack of 6 | 20g Protein Bar | Energy Bars | Added Probiotics & Whey | 20g Protein & 10g Fibr...,https://m.media-amazon.com/images/I/713+Fk6Hy6L._AC_UL320_.jpg,4.4,"3,082",599.0,749.0,g,6.885057471264368,8.60919540229885
"Amul Delicious, 500 g",https://m.media-amazon.com/images/I/71KXKn2ngpL._AC_UL320_.jpg,4.3,922,89.0,106.0,,1.0229885057471264,1.2183908045977012
"Del Monte Spaghetti Pasta (Imported), 500 grams, No Artificial Flavours",https://m.media-amazon.com/images/I/51tr1+ASQfL._AC_UL320_.jpg,4.3,"2,205",135.0,240.0,,1.5517241379310345,2.7586206896551726
Kapiva Himalayan Apple Cider Vinegar with Mother Vinegar 500ml,https://m.media-amazon.com/images/I/71yQr4esFvL._AC_UL320_.jpg,4.2,"2,557",284.0,299.0,ml,3.264367816091954,3.4367816091954024
Nutrilin Jumbo Handpicked Lotus Seeds / Fox Nuts Big Size Phool Makhana (Pop / Gorgon Nut Puffed Kernels ) (1kg),https://m.media-amazon.com/images/I/71FDuM5fzML._AC_UL320_.jpg,4,959,625.0,999.0,kg,7.183908045977011,11.482758620689655
"Manna Millets - Natural Grains Combo Pack of 3 | Foxtail 500g, Kodo 500g, Little 500g | Native Low GI Millet Rice | Nutrie...",https://m.media-amazon.com/images/I/81-5WlO6P3L._AC_UL320_.jpg,4.3,"1,658",249.0,390.0,g,2.8620689655172415,4.482758620689655
Finish Dishwasher Powerball Classic - 110 Tablets,https://m.media-amazon.com/images/I/71aw0fRofLL._AC_UL320_.jpg,4.2,"3,824",1239.0,3999.0,,14.241379310344827,45.96551724137931
"Slurrp Farm Healthy Pancake Lovers Combo | Blueberry, Classic, Chocolate & Banana | No Maida, Wheat & Preservative | Made ...",https://m.media-amazon.com/images/I/71gc8lIXYKL._AC_UL320_.jpg,4.4,669,329.0,646.0,,3.781609195402299,7.425287356321839
Lotus Biscoff Cookies - Caramelized Biscuit Cookie - 250 Gram - Non-GMO Project Verified and Vegan,https://m.media-amazon.com/images/I/51V9nnTD2OL._AC_UL320_.jpg,4.2,651,269.0,299.0,,3.0919540229885056,3.4367816091954024
"MuscleBlaze High Protein Natural Peanut Butter with Whey Protein Concentrate, Crunchy, 37 g Protein, Unsweetened, No Added...",https://m.media-amazon.com/images/I/61SGiOWN7oL._AC_UL320_.jpg,4.3,"14,516",469.0,599.0,,5.390804597701149,6.885057471264368
"Zero Sugar (400g) | Stevia and Monk Fruit Sweetener | No Maltodextrin, No Aspartame | No Bitter Aftertaste | Sugar Free | ...",https://m.media-amazon.com/images/I/71QEW2GX8pL._AC_UL320_.jpg,4.1,"1,435",559.0,799.0,g,6.425287356321839,9.183908045977011
"Nature Fresh Sampoorna Atta, superior MP Atta , 10kg",https://m.media-amazon.com/images/I/71Ke1T0gzlL._AC_UL320_.jpg,4.3,"3,133",440.0,475.0,kg,5.057471264367816,5.459770114942529
"Kellogg's Crunchy Granola Chocolate & Almonds 450g | 15% Almonds, Baked Multigrain | Golden Wheat, Nutritious Oats, Crispy...",https://m.media-amazon.com/images/I/51ClTfjNLSL._AC_UL320_.jpg,4.4,"2,293",343.0,350.0,g,3.942528735632184,4.022988505747127
"Britannia Vita Marie Gold Biscuits, 978g",https://m.media-amazon.com/images/I/71jKWxXJN+L._AC_UL320_.jpg,4.4,461,132.0,155.0,g,1.5172413793103448,1.7816091954022988
"VAHDAM Organic Green Tea Bags - 15 Units | Green Tea for Weight Loss | USDA Certified | Zero Calories, Improves Metabolism...",https://m.media-amazon.com/images/I/71if4qDP88L._AC_UL320_.jpg,4.2,"3,083",145.0,225.0,,1.6666666666666667,2.586206896551724
"Sysco Freedom Refined Sunflower Oil, 1L",https://m.media-amazon.com/images/I/61urWAN7qAL._AC_UL320_.jpg,4.4,"3,533",188.0,195.0,,2.160919540229885,2.2413793103448274
HATHMIC Raw Extra Virgin Coconut Oil (Cold Pressed)1000ml,https://m.media-amazon.com/images/I/81vf8mNL+-L._AC_UL320_.jpg,4.4,"2,408",615.0,690.0,ml,7.068965517241379,7.931034482758621
"Cadbury Dairy Milk Chocolate Home Treats Pack, 126g",https://m.media-amazon.com/images/I/61FcLovf3mL._AC_UL320_.jpg,4.4,"2,520",124.0,149.0,g,1.4252873563218391,1.7126436781609196
"Haldiram's Nagpur Bhujia Sev, 200g",https://m.media-amazon.com/images/I/9166IHTX1WL._AC_UL320_.jpg,4.4,895,49.0,55.0,g,0.5632183908045977,0.632183908045977
"Britannia Toastea Premium Bake Rusk, 150g or 167g (Weight May Vary)",https://m.media-amazon.com/images/I/71Df0enz+lL._AC_UL320_.jpg,4.1,370,35.0,40.0,g,0.40229885057471265,0.45977011494252873
"3S Pulses - White Peas, 500g",https://m.media-amazon.com/images/I/81ZLncheHoL._AC_UL320_.jpg,4.2,565,199.0,249.0,g,2.2873563218390807,2.8620689655172415
Goodricke Roasted Organic Darjeeling Tea - 250gm | 100% Organic Whole Leaf Tea | Darjeeling Long Leaf Tea | Flavoury Golde...,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61pf3Gwtx8L._AC_UL320_.jpg,4.2,"2,287",285.0,300.0,gm,3.2758620689655173,3.4482758620689653
"Weikfield Baking Powder, 100g",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61GWaDYXo5L._AC_UL320_.jpg,4.4,"2,732",33.0,35.0,g,0.3793103448275862,0.40229885057471265
"Sysco Mother Dairy UHT Milk, 1 Ltr",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/613ysfnrr0L._AC_UL320_.jpg,4.3,"2,170",69.83,75.0,,0.8026436781609195,0.8620689655172413
Top Ramen Masala 480g / 560g (Weight May Vary),https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61+K+fuL+bL._AC_UL320_.jpg,4.4,772,101.0,106.0,g,1.160919540229885,1.2183908045977012
GO DESi - Pops Trial Pack | Gift Basket | DESi POPz | Tangy Imli | Kaccha Aam | Real Aam | Lollipop,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81CKlcZtZpL._AC_UL320_.jpg,3.9,389,445.0,500.0,,5.114942528735632,5.747126436781609
"Nestle a+ Nourish Toned Milk, 1Ltr",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71ev0ma8sML._AC_UL320_.jpg,4.5,"1,404",90.0,101.0,,1.0344827586206897,1.160919540229885
"Wagh Bakri Ginger Instant Tea Premix, 140g",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51fB99AlfZL._AC_UL320_.jpg,4.2,958,139.0,150.0,g,1.5977011494252873,1.7241379310344827
"KLF Coconad Instant Coconut Milk Powder, 1kg",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61c6GnyKXiL._AC_UL320_.jpg,4.4,"1,655",670.0,850.0,kg,7.7011494252873565,9.770114942528735
"More Superior Clove (Lavang), 20g Pouch",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81bPCm8T-EL._AC_UL320_.jpg,4.3,590,189.0,249.0,g,2.1724137931034484,2.8620689655172415
Paper Boat Dry Fruit Chikki | No Preservatives and Colors | 250g / 280g (Weight May Vary),https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61JCP5bfyWL._AC_UL320_.jpg,4.2,"1,435",276.0,300.0,g,3.1724137931034484,3.4482758620689653
"Thums Up Soft Drink PET Bottle, 1.25 L",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61thtH3amWL._AC_UL320_.jpg,4.4,"1,674",64.0,65.0,,0.735632183908046,0.7471264367816092
"Fortune Xpert Pro Sugar Conscious Edible Oil, Pouch, 1 L",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41-qtTLvfSL._AC_UL320_.jpg,4.3,"2,058",167.0,199.0,,1.9195402298850575,2.2873563218390807
"Colgate Kids Strawberry 40g Toothpaste, Cavity Protection",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/613ihx25FJL._AC_UL320_.jpg,4.4,751,61.0,62.0,g,0.7011494252873564,0.7126436781609196
"JIWA healthy by nature Gluten Free Atta/Flour, 1Kg",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/91OKqyGsEFL._AC_UL320_.jpg,3.9,"1,770",150.0,199.0,,1.7241379310344827,2.2873563218390807
"Amazon Brand - Solimo Durum Wheat Spaghetti Pasta, 500g pack of 2",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61to94oZGFL._AC_UL320_.jpg,4.3,"1,894",165.0,396.0,g,1.896551724137931,4.551724137931035
Keya Arabian Sea Salt 1kg…,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51wkF2o51zL._AC_UL320_.jpg,4.3,583,160.0,290.0,kg,1.839080459770115,3.3333333333333335
More Brown Rice Loose 1 Kg,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71QA5hOhJ+L._AC_UL320_.jpg,3.9,575,170.0,200.0,,1.9540229885057472,2.2988505747126435
"Amazon Brand - Solimo Premium Cashews, 250 g",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51bUyHuq6hL._AC_UL320_.jpg,4.3,"5,274",299.0,435.0,,3.4367816091954024,5.0
PILGRIM Korean 5% Vitamin C Face Serum (Oil Based) for glowing skin with Hyaluronic acid | Vitamin c serum for radiant ski...,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51Q0+yjd9hL._AC_UL320_.jpg,3.9,"2,593",397.0,550.0,,4.563218390804598,6.32183908045977
"Keya Italian Pizza Oregano 80gm, Pack 2",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61M+NtDUHzL._AC_UL320_.jpg,4.6,415,175.0,218.0,gm,2.0114942528735633,2.5057471264367814
